body,country,farm,flavor,gram,name,per_1g,price,process,roast,url,variety,lat,lon
"『ホンデュラス産の高品質ロット 第2弾 "" Oro de Chaguite ""』 中米では屈指の、世界でも5番目の生産量を誇る『ホンデュラス』、同国のコーヒーの生産量は中米栽培は19世紀末に始まり、多数の小規模のプランテーションが主でした。 コーヒー栽培に適した地形、土壌、気候環境がありながら、治安の悪さや国内情勢、交通手段や港湾の船積みのための設備の欠如という欠点があった為、コーヒーの輸出はなく、産業としては発展してこなかった歴史があります。 が、近年、優れた品質のコーヒーを作ろうという意識を持った生産者が現れ、同国のコーヒー産業の流れが大きく変わろうとしているようです。 大好評の第１弾「セルグァパ」に続き、第２弾は「チャギテ」のコーヒーをご紹介致します。 「チャギテ」は最高到達点2,100mとホンデュラスでも最も高い生産地域の１つです。 2007年以前はトウモロコシのみが栽培されており、2008年からコーヒー栽培に取り組み始めた比較的新しい産地です。 最初にこの地域でコーヒーの栽培を始めたのはホセ サントス ロペス氏とサントス ヴィクトル氏。彼らに続いた農家は12軒と決して多くはありませんが、高品質コーヒーの生産を目指しています。 コーヒーの木を植えた直後は高すぎる標高ゆえに木の生育があまりに遅く、なかなかチェリーをつけないことに苦しめられました。 収穫ができるようになった後も、ウェットミルを所有していなかったため集買業者にチェリーを売り渡すしかなく、高品質マーケットにアクセスしようもありませんでした。 そんな中「セルグァパ」のコーヒーが日本に到着した年に、セルグァパを手掛けた輸出業者とホンデュラス コーヒー研究所（Instituto Hondureño del Café = IHCAFE) の農事師がワークショップを開催し、栽培・収穫・精製の基礎を伝えました。最初は輸出業者が車に据え付けて持ち込んだ移動式ウェットミルでテスト精製し、品質の可能性を見出すことに成功。その後、各農家がウェットミルを設営し自身で精製できるところまで到達致しました。 標高が高く人里離れた地で作られるコーヒーは「秘境の黄金」のような存在であることから、輸出業者の代表よりLCFのために“Oro de Chaguite"" （Oro＝黄金）と名付けられました。 本ロットは「 IH90 」というホンデュラス コーヒー研究所(IHCAFE)で開発されたハイブリッドティモール種とカトゥーラ種の交配種「カティモール」系の品種です。 ホンデュラスでも屈指の標高という環境と高品質コーヒー生産に向けた熱意が感じられる「チャギテ」のコーヒーは「セルグァパ」と比較すると異なる風味、質感のキャラクターがあり、より繊細でエレガントな印象が感じられます。 ホンデュラス産の高品質コーヒーの多様性を予感させてくれるこの素晴らしいコーヒー、High 〜 City ２通りのローストを組み合わせて仕上げています。 「チャギテ」の個性、魅力、高品質ホンデュラス産コーヒーの新たな一面をお愉しみ頂けましたら幸いです！ Honduras ( La Paz ) - ""Oro de Chaguite"" Producer : Farmers in ChaguiteRegion : Santiago de Puringla, La PazAltitude : 1,900 ~ 2,100 mCultivar : IH90Processing : Washed",ホンジュラス,,,100,9.Septiembre　ホンデュラス（ラ パス）「オロ デ チャギテ」,8.0,800,Washed,,https://www.khazana-coffee.com/product-page/9-septiembre-%E3%83%9B%E3%83%B3%E3%83%87%E3%83%A5%E3%83%A9%E3%82%B9-%E3%83%A9-%E3%83%91%E3%82%B9-%E3%82%AA%E3%83%AD-%E3%83%87-%E3%83%81%E3%83%A3%E3%82%AE%E3%83%86,IH90,14.072275,-87.192136
カシスのような重厚な黒い果実の甘い酸味。 ジューシーなコク。,ケニア,,,200,ケニア（カラツファクトリー）【深いり・フレンチロースト】200g,8.4,1680,発酵槽を使用しソーキングも行うケニアの伝統的ウォッシュト,フレンチロースト,http://shop.teracoffee.jp/?pid=89301771,SL28、SL34、Ruiru11,-1.292066,36.821946
柔らかい飲み口のマイルドコーヒー。 ナッツとミルクチョコレートを感じる香味。,ペルー,フェスパ農園,,200,ペルー（フェスパ農園、ブルボン種）【中いり・シティロースト】200g,7.2,1440,伝統的ウォッシュト（水洗式）,シティロースト,http://shop.teracoffee.jp/?pid=87533698,ブルボン種,-12.046373,-77.042754
ふくよかなボディ感、明るい酸味、クリーンな香味と甘い後味が続きます。 コロンビア南部ナリーニョ県ブエサゴ市の小農家ニルソン・ロペスさんの作ったマイクロロット・コーヒー。,コロンビア,ガジナセーラ農園,,200,コロンビア（ナリーニョ、サンアントニオ農園、ニルソン・ロペスさん）【深いり・フレンチロースト】200g,8.4,1680,フリーウォッシュト,フレンチロースト,http://shop.teracoffee.jp/?pid=86074173,カトゥーラ,4.710989,-74.072092
柑橘系の香りとすっきりした酸味、柔らかい口当たり。 キリマンジャロと称されるタンザニアで最も標高の高い農園。,タンザニア,ブラックバーン農園,,200,タンザニア（ブラックバーン農園、ピーベリー《丸豆》）【中浅いり・ハイロースト】200g,7.2,1440,発酵槽を使用した伝統的ウォッシュト・水の使用を抑えるため機械を併用,ハイロースト,http://shop.teracoffee.jp/?pid=78390476,ブルボン、ケント,-6.162959,35.751607
カカオの様なコクと熟したアメリカンチェリーの甘み。 ルワンダでは小農家の豆が精製所に集められ精製され出荷されるためステーション（精製所）が生産単位となります。 ニャミラマ集落の12農家の生産者,ルワンダ,,,200,ルワンダ（ニャミラマ集落コアカカ）【中いり・シティロースト】200g,7.0,1400,発酵槽を使用しソーキングも行うウォッシュト,シティロースト,http://shop.teracoffee.jp/?pid=9029271,ブルボン,-1.970579,30.104429
どっしりとした重厚感、苦みに特徴があり、土やレザーの独特な風味、ハーブを感じる香りがあります。 ベルベットを思わせる滑らかな舌触りと、トロッとしたトロピカルフルーツのような甘み。,インドネシア,,,200,マンデリン（クラシックスマトラ、リントン・ニフタ地区）【深いり・フレンチロースト】200g,7.4,1480,網棚乾燥を採用したスマトラ式,フレンチロースト,http://shop.teracoffee.jp/?pid=9029195,ガロンガン（ティピカ系伝統品種。クラシックスマトラとも呼ばれる。),-6.208763,106.845599
複雑ですぐにそれとわかる特徴的な香味。 イチゴを思わせる圧倒的なフルーティーな香り。 チョコレートの様な甘みと滑らかさ。 天日に干し、コーヒーの実から豆を取り出すナチュラル精製なので、独特な香味になります。,エチオピア,,,200,エチオピア ナチュラル（イルガチェフェ、ウォルカウリ）【やや深いり・フルシティロースト】200g,7.6,1520,アフリカンベッドを使用したナチュラル,フルシティロースト,http://shop.teracoffee.jp/?pid=9029191,在来品種,8.980603,38.757761
ほんのり香るライムの様な酸と熟したプラムの甘み。 ティピカ種の香味を味わえます。 2011年７月に訪問しました。 2002年にインドネシアから独立した東ティモール。 日本のNGO、PWJ（ピース・ウィンズ・ジャパン）による、東ティモール支援活動の一環として作られているコーヒーで、フェアトレード商品です。 また、JAS有機認証コーヒーを受けているオーガニックコーヒーです。 年々品質が上がっています。,東ティモール,,,200,東ティモール（レテホフォ郡レブドゥ・レテン集落）【中浅いり・ハイロースト】200g,7.2,1440,,ハイロースト,http://shop.teracoffee.jp/?pid=9029181,ティピカ種,-8.556856,125.560314
柑橘系の香りとすっきりした酸味、豊かなボディがあり、キャラメルのような香りもあります。 ブラックバーン農園は、キリマンジャロと称される、タンザニアで最も標高の高い農園です。,タンザニア,ブラックバーン農園,,200,タンザニアAA（ブラックバーン農園）【中いり・シティロースト】200g,7.2,1440,発酵槽を使用した伝統的ウォッシュト・水の使用を抑えるため機械を併用,シティロースト,http://shop.teracoffee.jp/?pid=9023798,ブルボン、ケント,-6.162959,35.751607
バランスがよく、ナッツ感のあるほどよいコク。 マイルドチョコの甘み。 グァテマラで最高の産地、アンティグア地域の最も標高の高い農園です。,グァテマラ,サンタカタリーナ,,200,グァテマラ（サンタカタリーナ農園）【中いり・シティロースト】200g,7.2,1440,発酵槽を使用した伝統的ウォッシュトに新しい技術・設備も加え改良,シティロースト,http://shop.teracoffee.jp/?pid=9023481,ブルボン,14.634915,-90.506882
マスカットの甘み。 レモンティーの爽やかな香味。 冷めるとより柑橘系の酸味が華やかに感じられます。,エチオピア,,,200,エチオピア ウォッシュト（グジ地区ウラガ）【中いり・シティロースト】 200g,7.2,1440,発酵槽を使用したウォッシュト,シティロースト,http://shop.teracoffee.jp/?pid=152487376,在来品種,8.980603,38.757761
※100g単位での販売となります。 華やかなゲイシャフレーバー。 しっかりとした酸味。 フルーティな甘み。,コロンビア,ブエノス・アイレス,,200,コロンビア（ゲイシャ種、ナリーニョ、ブエノスアイレス）【浅いり・ミディアムロースト】100g,7.4,1480,発酵槽を使用した伝統的ウォッシュト,ミディアムロースト,http://shop.teracoffee.jp/?pid=151887348,ゲイシャ,4.710989,-74.072092
小粒な豆で、複雑でスパイシーな香味。 シナモンやナツメグなどのスパイスの香り。 ドライフルーツの甘み。 赤ワインの味わい。,エチオピア,,,200,エチオピア ナチュラル（モカ・ハラー）【中浅いり・ハイロースト】200g,9.0,1800,ベッド乾燥のナチュラル,ハイロースト,http://shop.teracoffee.jp/?pid=150176989,在来品種,8.980603,38.757761
デカフェ（カフェンレス・コーヒー）。 当店のデカフェはしっかりとコーヒー感を楽しめる味わいです。 マイルドな味わい、かるく甘味があり、お湯で割ったココア風味のテイスト。 カナダで、スイスウォーターの処理方法にてカフェインレスコーヒーに加工しました。（99.9%カフェイン除去。） 通常の焙煎とは違うデカフェのための焙煎方法をとり、中いりで仕上げました。,コロンビア,,,200,デカフェ（カフェインレス） コロンビア （サンアグスティン地区、スイスウォーター）【中いり・シティロースト】200g,8.0,1600,ウォッシュト,シティロースト,http://shop.teracoffee.jp/?pid=150082560,カトゥーラ、カスティージョ中心,4.710989,-74.072092
